,ISO_country,country_name,Year,WB_income_region,sample_size,severe_wasting,wasting,overweight,stunting,underweight,notes,author,source,under_5_pop
700,USA,UNITED STATES OF AMERICA (THE),2009,High income: OECD,2898.0,0.0,0.5,7.8,2.7,0.8,,Centers for Disease Control and Prevention (CDC). National Center for Health Statistics (NCHS).,"National Health and Nutrition Examination Survey Data. Hyattsville, MD: U.S. Department of Health and Human Services, CDC, [2007-10 combined][wwwn.cdc.gov/nchs/nhanes/search/nhanes07_08.aspx and wwwn.cdc.gov/nchs/nhanes/search/nhanes09_10.aspx].",20291.867
701,USA,UNITED STATES OF AMERICA (THE),2012,High income: OECD,600.0,0.0,0.5,6.0,2.1,0.5,,Centers for Disease Control and Prevention (CDC). National Center for Health Statistics (NCHS).,"National Health and Nutrition Examination Survey Data. Hyattsville, MD: U.S. Department of Health and Human Services, CDC, [2011-12] [wwwn.cdc.gov/nchs/nhanes/search/nhanes11_12.aspx].",20020.162
702,URY,URUGUAY,1987,High income: nonOECD,3471.0,,,,21.0,6.5,Converted estimates,Bove MI.,"Uruguay: Situacion alimentario-nutricional, algunos factores condicionantes 1970-87. Document prepared for the ACC/SCN. Montevideo, Uruguay, 1987 (and additional analysis).",258.584
703,URY,URUGUAY,1999,High income: nonOECD,11413.0,0.8,2.3,9.0,12.8,4.7,Age-adjusted;,"Bove I, Campoy C, Uauy R, Miranda T, Cerruti F. Trends in early growth indices (stunting and overweight) in the first 24 months of life in Uruguay","over the past decade. Public Health Nutrition 2013 (in press). Encuesta nacional sobre estado nutricional, prácticas de alimentación y anemia. Montevideo, Uruguay: MSP, MIDES, RUANDI, UNICEF, 2011 (and additional analysis).",274.486
704,URY,URUGUAY,2002,High income: nonOECD,7091.0,0.5,2.4,10.0,14.7,5.4, National monitoring system,Ministerio de Salud Publica.,"Sistema de vigilancia del estado nutricional (SISVEN), 2002. Programa Nacional de Nutrición. Montevideo, Uruguay, 2007.",262.523
705,URY,URUGUAY,2003,High income: nonOECD,2787.0,0.9,2.8,11.5,15.8,5.1,Age-adjusted;,"Bove I, Campoy C, Uauy R, Miranda T, Cerruti F. Trends in early growth indices (stunting and overweight) in the first 24 months of life in Uruguay","over the past decade. Public Health Nutrition 2013 (in press). Encuesta nacional sobre estado nutricional, prácticas de alimentación y anemia. Montevideo, Uruguay: MSP, MIDES, RUANDI, UNICEF, 2011 (and additional analysis).",259.875
706,URY,URUGUAY,2004,High income: nonOECD,7012.0,0.7,3.0,9.4,13.9,6.0,National monitoring system,Ministerio de Salud Publica.,"Sistema de vigilancia del estado nutricional (SISVEN), 2004. Programa Nacional de Nutrición. Montevideo, Uruguay, 2007.",257.611
707,URY,URUGUAY,2007,High income: nonOECD,3004.0,1.0,2.5,7.9,10.8,4.2,Age-adjusted;,"Bove I, Campoy C, Uauy R, Miranda T, Cerruti F. Trends in early growth indices (stunting and overweight) in the first 24 months of life in Uruguay","over the past decade. Public Health Nutrition 2013 (in press). Encuesta nacional sobre estado nutricional, prácticas de alimentación y anemia. Montevideo, Uruguay: MSP, MIDES, RUANDI, UNICEF, 2011 (and additional analysis).",251.814
708,URY,URUGUAY,2011,High income: nonOECD,2979.0,0.0,1.3,7.2,10.7,4.0,Age-adjusted;,"Bove I, Campoy C, Uauy R, Miranda T, Cerruti F. Trends in early growth indices (stunting and overweight) in the first 24 months of life in Uruguay","over the past decade. Public Health Nutrition 2013 (in press). Encuesta nacional sobre estado nutricional, prácticas de alimentación y anemia. Montevideo, Uruguay: MSP, MIDES, RUANDI, UNICEF, 2011 (and additional analysis).",246.179
709,UZB,UZBEKISTAN,1996,Lower middle income,1148.0,6.1,10.7,15.9,39.5,13.3,Age-adjusted;,Institute of Obstetrics and Gynecology [Uzbekistan] and Macro International Inc.,"Uzbekistan demographic and health survey 1996. Demographic and Health Surveys. Calverton, Maryland: Institute of Obstetrics and Gynecology and Macro International Inc., 1997 (and additional analysis).",3029.917
710,UZB,UZBEKISTAN,2002,Lower middle income,2525.0,3.9,8.9,11.1,25.3,7.1,,"Analytical and Information Center, Ministry of Health of the Republic of Uzbekistan, State Department of Statistics, Ministry of Macroeconomics and","Statistics [Uzbekistan], and ORC Macro. Uzbekistan health examination survey 2002. Demographic and Health Surveys. Calverton, Maryland, USA: Analytical and Information Center, State Department of Statistics, and ORC Macro, 2004.",2610.742
711,UZB,UZBEKISTAN,2006,Lower middle income,4883.0,1.7,4.5,12.8,19.6,4.4,,UNICEF and State Statistical Committee of the Republic of Uzbekistan.,"Uzbekistan multiple indicator cluster survey 2006, Final report. Tashkent, Uzbekistan: UNICEF, 2007 (and additional analysis).",2564.055
712,VUT,VANUATU,1996,Lower middle income,1297.0,,6.8,,25.7,10.6,Converted estimates,Department of Health [Vanuatu] and Australian Agency for International Development (AusAID).,"Report of the second national nutrition survey 1996. Government of the Republic of Vanuatu, Department of Health and AusAID, 1998 (and additional analysis).",26.796
713,VUT,VANUATU,2007,Lower middle income,1358.0,1.9,5.9,4.7,25.9,11.7,,"Ministry of Health, Government of Vanuatu.","Vanuatu multiple indicator cluster survey 2007 (MICS). Final Report. Port Vila, Vanuatu: Ministry of Health, Government of Vanuatu, 2008 (and additional analysis).",30.912
714,VUT,VANUATU,2013,Lower middle income,1241.0,1.1,4.4,4.6,28.5,10.7,(pending reanalysis),Vanuatu  National  Statistics  Office (VNSO) and Secretariat of the Pacific  Community (SPC).,"Vanuatu demographic and health survey 2013. Port Vila, Vanuatu, 2014.",35.253
715,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1987,High income: nonOECD,18023.0,,2.2,9.0,7.0,3.9,Converted estimates,,"Proyecto Venezuela 1987. Caracas: Centro de estudios sobre crecimiento y desarrollo de la poblacion venezolana, 1995 (and additional analysis).",2605.898
716,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1990,High income: nonOECD,180709.0,,5.7,4.0,18.6,6.7,Converted estimates,Oficina SISVAN.,"Resultados de la evalucion antropométrica del componente menores de 5 anos del Sistema de Vigilancia Alimentaria y Nutricional (SISVAN): Venezuela 1990-1993. Caracas: Instituto Nacional de Nutricion, 1996 (and additional analysis).",2764.28
717,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1991,High income: nonOECD,261095.0,,4.5,4.3,18.2,5.4,Converted estimates,Oficina SISVAN.,"Resultados de la evalucion antropométrica del componente menores de 5 anos del Sistema de Vigilancia Alimentaria y Nutricional (SISVAN): Venezuela 1990-1993. Caracas: Instituto Nacional de Nutricion, 1996 (and additional analysis).",2807.48
718,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1992,High income: nonOECD,257491.0,,4.3,4.9,18.3,4.5,Converted estimates,Oficina SISVAN.,"Resultados de la evalucion antropométrica del componente menores de 5 anos del Sistema de Vigilancia Alimentaria y Nutricional (SISVAN): Venezuela 1990-1993. Caracas: Instituto Nacional de Nutricion, 1996 (and additional analysis).",2822.864
719,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1993,High income: nonOECD,256344.0,,4.0,4.9,17.4,4.0,Converted estimates,Oficina SISVAN.,"Resultados de la evalucion antropométrica del componente menores de 5 anos del Sistema de Vigilancia Alimentaria y Nutricional (SISVAN): Venezuela 1990-1993. Caracas: Instituto Nacional de Nutricion, 1996 (and additional analysis).",2818.227
720,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1994,High income: nonOECD,235552.0,,3.8,5.0,17.9,3.9,Converted estimates,Oficina SISVAN.,"Clasificacion antropometrica nutricional, Venezuela 1994. INN-SISVAN componente menores de 5 anos. Caracas: Instituto Nacional de Nutricion, 1996 (and additional analysis).",2808.336
721,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1995,High income: nonOECD,341155.0,,3.8,4.7,18.9,4.1,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco anos, para comparacion internacional: Venezuela 1995-1997. Caracas: Instituto Nacional de Nutricion, 1998 (and additional analysis).",2803.484
722,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1996,High income: nonOECD,344701.0,,3.8,4.7,19.3,4.4,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco anos, para comparacion internacional: Venezuela 1995-1997. Caracas: Instituto Nacional de Nutricion, 1998 (and additional analysis).",2785.919
723,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1997,High income: nonOECD,291749.0,,3.8,5.0,19.9,4.5,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco anos, para comparacion internacional: Venezuela 1995-1997. Caracas: Instituto Nacional de Nutricion, 1998 (and additional analysis).",2784.071
724,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1998,High income: nonOECD,299531.0,,4.4,4.9,19.2,4.6,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco años, para comparacion internacional. Venezuela 1990-1998. Caracas: Instituto Nacional de Nutricion, 1999 (and additional analysis).",2793.949
725,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1999,High income: nonOECD,377496.0,,4.0,5.2,18.3,4.1,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco anos, para comparacion internacional. Venezuela 1990-1999. Caracas: Instituto Nacional de Nutricion, 2000 (and additional analysis).",2806.802
726,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2000,High income: nonOECD,321257.0,,3.9,5.3,17.4,3.9,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco años, para comparacion internacional. Venezuela 2000. Caracas: Instituto Nacional de Nutrition, 2001(and additional analysis).",2816.548
727,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2001,High income: nonOECD,,,4.4,5.4,17.3,4.0,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2831.9
728,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2002,High income: nonOECD,,,4.8,5.4,17.6,4.2,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2845.384
729,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2003,High income: nonOECD,,,5.2,5.3,17.7,4.6,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2856.542
730,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2004,High income: nonOECD,,,5.2,5.2,17.1,4.5,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2867.04
731,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2005,High income: nonOECD,,,4.8,5.5,16.2,4.1,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2878.287
732,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2006,High income: nonOECD,,,4.8,6.1,16.2,3.9,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2898.185
733,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2007,High income: nonOECD,242775.0,,5.0,6.1,15.6,3.7,Converted estimates,Instituto Nacional de Nutrición.,"Sistema de vigilancia alimentaria y nutricional Venezuela 2007. Caracas, Venezuela: Instituto Nacional de Nutrición, 2009 (y análisis adicional).",2911.077
734,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2008,High income: nonOECD,,,4.5,6.3,14.6,3.2,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2919.287
735,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2009,High income: nonOECD,,,4.1,6.4,13.4,2.9,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2925.507
736,VNM,VIET NAM,1988,Lower middle income,7044.0,,11.1,,61.3,40.7,Converted estimates,Ministry of Health.,"Report on re-analyzed data collected by the General Nutrition Survey 1987-89. Department of Planning. Hanoi, Viet Nam, 1991 (and additional analysis).",9040.526
737,VNM,VIET NAM,1993,Lower middle income,2833.0,1.3,6.7,2.8,61.4,36.9,,,"Viet Nam living standards survey 1992-93 (VNLSS). Washington, D.C.: The World Bank, 1998 (and additional analysis).",9409.161
738,VNM,VIET NAM,1994,Lower middle income,37764.0,,13.5,,52.5,40.6,Converted estimates,"Bloem MW, Gorstein J.","Viet Nam: Xerophthalmia free; 1994 national Vitamin A deficiency and protein-energy malnutrition prevalence survey. Consultancy report 5-17 March 1995. National Institute of Nutrition. Hanoi, Viet Nam, 1995 (and additional analysis).",9363.791
739,VNM,VIET NAM,1998,Lower middle income,12919.0,,11.9,1.4,42.1,35.8,Converted estimates,"Dibley MJ, Khoi HH, Khan NC, Tam NC, Tuyen LD, Do TT, Mai LB.","National protein energy malnutrition survey, Viet Nam 1998. National Institute of Nutrition, Hanoi, Viet Nam and Centre for Clinical Epidemiology & Biostatistics, Newcastle, Australia, 1999 (and additional analysis).",8108.406
740,VNM,VIET NAM,1999,Lower middle income,1540.0,2.8,11.0,1.8,43.7,31.1,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",7621.088
741,VNM,VIET NAM,2000,Lower middle income,3041.0,1.0,6.1,2.5,43.4,26.7,,UNICEF Viet Nam.,"Multiple indicator cluster survey Viet Nam, 2000. New York: UNICEF, 2004. Standard tables http://www.childinfo.org/MICS2/newreports/vietnam/vietnam.htm (and additional analysis).",7244.527
742,VNM,VIET NAM,2002,Lower middle income,1529.0,2.4,8.9,2.6,37.5,23.4,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6550.492
743,VNM,VIET NAM,2003,Lower middle income,1457.0,2.8,10.9,2.2,35.4,24.6,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6582.502
744,VNM,VIET NAM,2004,Lower middle income,1500.0,2.8,11.3,2.7,33.7,23.8,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6684.439
745,VNM,VIET NAM,2005,Lower middle income,1493.0,2.8,10.7,2.6,33.2,22.7,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6751.725
746,VNM,VIET NAM,2006,Lower middle income,1531.0,2.5,9.9,3.1,31.8,22.1,Surveilance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6978.843
